Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.00100,15001.97792,4019.00000,0.00000,0.00299,0.02433,0.02433,0.00000,0.02433,0.00000,-0.00460
0.00100,15001.97792,4019.00000,5.00000,0.41362,0.03015,0.02433,0.00000,0.02433,0.00582,-0.46485
0.00100,15001.97792,4019.00000,8.00000,0.65916,0.03909,0.02433,0.00000,0.02433,0.01475,-0.74096


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.95000,1.38154,22130000.00000,-2.50000,-0.64496,0.04117,0.03978,0.03663,0.00314,0.00139,0.71067
0.95000,1.38154,22130000.00000,0.00000,0.00957,0.03978,0.03978,0.03663,0.00314,0.00000,-0.01472
0.95000,1.38154,22130000.00000,5.00000,1.32464,0.04560,0.03978,0.03663,0.00314,0.00582,-1.48872
0.95000,1.38154,22130000.00000,8.00000,2.11100,0.05453,0.03978,0.03663,0.00314,0.01475,-2.37296


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.95000,15002.06097,3818000.00000,-2.50000,-0.64496,0.04270,0.04130,0.03663,0.00467,0.00139,0.71067
0.95000,15002.06097,3818000.00000,0.00000,0.00957,0.04130,0.04130,0.03663,0.00467,0.00000,-0.01472
0.95000,15002.06097,3818000.00000,5.00000,1.32464,0.04712,0.04130,0.03663,0.00467,0.00582,-1.48872
0.95000,15002.06097,3818000.00000,8.00000,2.11100,0.05606,0.04130,0.03663,0.00467,0.01475,-2.37296


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.20000,2998.73758,3528000.00000,-2.50000,-0.20554,0.00504,0.00364,0.00000,0.00364,0.00139,0.22648
0.20000,2998.73758,3528000.00000,0.00000,0.00305,0.00364,0.00364,0.00000,0.00364,0.00000,-0.00469
0.20000,2998.73758,3528000.00000,5.00000,0.42215,0.00946,0.00364,0.00000,0.00364,0.00582,-0.47444
0.20000,2998.73758,3528000.00000,8.00000,0.67275,0.01840,0.00364,0.00000,0.00364,0.01475,-0.75624


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.20000,12002.04199,1290000.00000,-2.50000,-0.20554,0.00602,0.00463,0.00000,0.00463,0.00139,0.22648
0.20000,12002.04199,1290000.00000,0.00000,0.00305,0.00463,0.00463,0.00000,0.00463,0.00000,-0.00469
0.20000,12002.04199,1290000.00000,5.00000,0.42215,0.01045,0.00463,0.00000,0.00463,0.00582,-0.47444
0.20000,12002.04199,1290000.00000,8.00000,0.67275,0.01938,0.00463,0.00000,0.00463,0.01475,-0.75624


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.40000,4500.35616,6094000.00000,-2.50000,-0.21973,0.00464,0.00325,0.00000,0.00325,0.00139,0.24212
0.40000,4500.35616,6094000.00000,0.00000,0.00326,0.00325,0.00325,0.00000,0.00325,0.00000,-0.00502
0.40000,4500.35616,6094000.00000,5.00000,0.45130,0.00907,0.00325,0.00000,0.00325,0.00582,-0.50719
0.40000,4500.35616,6094000.00000,8.00000,0.71920,0.01800,0.00325,0.00000,0.00325,0.01475,-0.80845


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.50000,13501.28663,2546000.00000,-2.50000,-0.23255,0.00553,0.00414,0.00012,0.00402,0.00139,0.25623
0.50000,13501.28663,2546000.00000,0.00000,0.00345,0.00414,0.00414,0.00012,0.00402,0.00000,-0.00531
0.50000,13501.28663,2546000.00000,5.00000,0.47761,0.00996,0.00414,0.00012,0.00402,0.00582,-0.53676
0.50000,13501.28663,2546000.00000,8.00000,0.76113,0.01889,0.00414,0.00012,0.00402,0.01475,-0.85558


