Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.00100,15001.97792,4019.00000,0.00000,0.00000,0.02187,0.02187,0.00000,0.02187,0.00000,0.00000
0.00100,15001.97792,4019.00000,5.00000,0.34573,0.02949,0.02187,0.00000,0.02187,0.00762,-0.30987
0.00100,15001.97792,4019.00000,8.00000,0.55096,0.04129,0.02187,0.00000,0.02187,0.01942,-0.49408


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.95000,1.38154,22130000.00000,-2.50000,-0.55365,0.01438,0.01248,0.01023,0.00224,0.00191,0.49268
0.95000,1.38154,22130000.00000,0.00000,0.00000,0.01248,0.01248,0.01023,0.00224,0.00000,0.00000
0.95000,1.38154,22130000.00000,5.00000,1.10722,0.02009,0.01248,0.01023,0.00224,0.00762,-0.99238
0.95000,1.38154,22130000.00000,8.00000,1.76449,0.03190,0.01248,0.01023,0.00224,0.01942,-1.58231


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.95000,15002.06097,3818000.00000,-2.50000,-0.55365,0.01547,0.01356,0.01023,0.00333,0.00191,0.49268
0.95000,15002.06097,3818000.00000,0.00000,0.00000,0.01356,0.01356,0.01023,0.00333,0.00000,0.00000
0.95000,15002.06097,3818000.00000,5.00000,1.10722,0.02118,0.01356,0.01023,0.00333,0.00762,-0.99238
0.95000,15002.06097,3818000.00000,8.00000,1.76449,0.03299,0.01356,0.01023,0.00333,0.01942,-1.58231


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.20000,2998.73758,3528000.00000,-2.50000,-0.17644,0.00520,0.00329,0.00000,0.00329,0.00191,0.15701
0.20000,2998.73758,3528000.00000,0.00000,0.00000,0.00329,0.00329,0.00000,0.00329,0.00000,0.00000
0.20000,2998.73758,3528000.00000,5.00000,0.35286,0.01091,0.00329,0.00000,0.00329,0.00762,-0.31626
0.20000,2998.73758,3528000.00000,8.00000,0.56232,0.02272,0.00329,0.00000,0.00329,0.01942,-0.50426


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.20000,12002.04199,1290000.00000,-2.50000,-0.17644,0.00609,0.00418,0.00000,0.00418,0.00191,0.15701
