Lever,Altitude_ft,Mach,Thrust_N,TSFC_kg_per_Ns,TSFC_unit_flag,Valid,Error
0.4,36000.0,0.7000000000000001,,,,0,The FL is out of range.
0.4,36000.0,0.72,,,,0,The FL is out of range.
0.4,36000.0,0.74,,,,0,The FL is out of range.
0.4,36000.0,0.76,,,,0,The FL is out of range.
0.4,36000.0,0.78,,,,0,The FL is out of range.
0.4,36000.0,0.8,,,,0,The FL is out of range.
0.4,36000.0,0.8200000000000001,,,,0,The FL is out of range.
0.4,36000.0,0.84,,,,0,The FL is out of range.
0.4,36000.0,0.86,,,,0,The FL is out of range.
0.4,36000.0,0.88,,,,0,The FL is out of range.
0.4,36000.0,0.9,,,,0,The FL is out of range.
0.4,36000.0,0.92,,,,0,The FL is out of range.
0.4,36000.0,0.9400000000000001,,,,0,The FL is out of range.
0.4,36000.0,0.96,,,,0,The mach number is out of range.
0.4,36000.0,0.98,,,,0,The mach number is out of range.
0.4,36000.0,1.0,,,,0,The mach number is out of range.
0.4,38000.0,0.0,,,,0,The FL is out of range.
0.4,38000.0,0.02,,,,0,The FL is out of range.
0.4,38000.0,0.04,,,,0,The FL is out of range.
0.4,38000.0,0.06,,,,0,The FL is out of range.
0.4,38000.0,0.08,,,,0,The FL is out of range.
0.4,38000.0,0.1,,,,0,The FL is out of range.
0.4,38000.0,0.12,,,,0,The FL is out of range.
0.4,38000.0,0.14,,,,0,The FL is out of range.
0.4,38000.0,0.16,,,,0,The FL is out of range.
0.4,38000.0,0.18,,,,0,The FL is out of range.
0.4,38000.0,0.2,,,,0,The FL is out of range.
0.4,38000.0,0.22,,,,0,The FL is out of range.
0.4,38000.0,0.24,,,,0,The FL is out of range.
0.4,38000.0,0.26,,,,0,The FL is out of range.
0.4,38000.0,0.28,,,,0,The FL is out of range.
0.4,38000.0,0.3,,,,0,The FL is out of range.
0.4,38000.0,0.32,,,,0,The FL is out of range.
0.4,38000.0,0.34,,,,0,The FL is out of range.
0.4,38000.0,0.36,,,,0,The FL is out of range.
0.4,38000.0,0.38,,,,0,The FL is out of range.
0.4,38000.0,0.4,,,,0,The FL is out of range.
0.4,38000.0,0.42,,,,0,The FL is out of range.
0.4,38000.0,0.44,,,,0,The FL is out of range.
0.4,38000.0,0.46,,,,0,The FL is out of range.
0.4,38000.0,0.48,,,,0,The FL is out of range.
0.4,38000.0,0.5,,,,0,The FL is out of range.
0.4,38000.0,0.52,,,,0,The FL is out of range.
0.4,38000.0,0.54,,,,0,The FL is out of range.
0.4,38000.0,0.56,,,,0,The FL is out of range.
0.4,38000.0,0.58,,,,0,The FL is out of range.
0.4,38000.0,0.6,,,,0,The FL is out of range.
0.4,38000.0,0.62,,,,0,The FL is out of range.
0.4,38000.0,0.64,,,,0,The FL is out of range.
0.4,38000.0,0.66,,,,0,The FL is out of range.
0.4,38000.0,0.68,,,,0,The FL is out of range.
0.4,38000.0,0.7000000000000001,,,,0,The FL is out of range.
0.4,38000.0,0.72,,,,0,The FL is out of range.
0.4,38000.0,0.74,,,,0,The FL is out of range.
0.4,38000.0,0.76,,,,0,The FL is out of range.
0.4,38000.0,0.78,,,,0,The FL is out of range.
0.4,38000.0,0.8,,,,0,The FL is out of range.
0.4,38000.0,0.8200000000000001,,,,0,The FL is out of range.
0.4,38000.0,0.84,,,,0,The FL is out of range.
0.4,38000.0,0.86,,,,0,The FL is out of range.
0.4,38000.0,0.88,,,,0,The FL is out of range.
0.4,38000.0,0.9,,,,0,The FL is out of range.
0.4,38000.0,0.92,,,,0,The FL is out of range.
0.4,38000.0,0.9400000000000001,,,,0,The FL is out of range.
0.4,38000.0,0.96,,,,0,The mach number is out of range.
0.4,38000.0,0.98,,,,0,The mach number is out of range.
0.4,38000.0,1.0,,,,0,The mach number is out of range.
0.4,40000.0,0.0,,,,0,The FL is out of range.
0.4,40000.0,0.02,,,,0,The FL is out of range.
0.4,40000.0,0.04,,,,0,The FL is out of range.
0.4,40000.0,0.06,,,,0,The FL is out of range.
0.4,40000.0,0.08,,,,0,The FL is out of range.
0.4,40000.0,0.1,,,,0,The FL is out of range.
0.4,40000.0,0.12,,,,0,The FL is out of range.
0.4,40000.0,0.14,,,,0,The FL is out of range.
0.4,40000.0,0.16,,,,0,The FL is out of range.
0.4,40000.0,0.18,,,,0,The FL is out of range.
0.4,40000.0,0.2,,,,0,The FL is out of range.
0.4,40000.0,0.22,,,,0,The FL is out of range.
0.4,40000.0,0.24,,,,0,The FL is out of range.
0.4,40000.0,0.26,,,,0,The FL is out of range.
0.4,40000.0,0.28,,,,0,The FL is out of range.
0.4,40000.0,0.3,,,,0,The FL is out of range.
0.4,40000.0,0.32,,,,0,The FL is out of range.
0.4,40000.0,0.34,,,,0,The FL is out of range.
0.4,40000.0,0.36,,,,0,The FL is out of range.
0.4,40000.0,0.38,,,,0,The FL is out of range.
0.4,40000.0,0.4,,,,0,The FL is out of range.
0.4,40000.0,0.42,,,,0,The FL is out of range.
0.4,40000.0,0.44,,,,0,The FL is out of range.
0.4,40000.0,0.46,,,,0,The FL is out of range.
0.4,40000.0,0.48,,,,0,The FL is out of range.
0.4,40000.0,0.5,,,,0,The FL is out of range.
0.4,40000.0,0.52,,,,0,The FL is out of range.
0.4,40000.0,0.54,,,,0,The FL is out of range.
0.4,40000.0,0.56,,,,0,The FL is out of range.
0.4,40000.0,0.58,,,,0,The FL is out of range.
0.4,40000.0,0.6,,,,0,The FL is out of range.
0.4,40000.0,0.62,,,,0,The FL is out of range.
0.4,40000.0,0.64,,,,0,The FL is out of range.
0.4,40000.0,0.66,,,,0,The FL is out of range.
0.4,40000.0,0.68,,,,0,The FL is out of range.
0.4,40000.0,0.7000000000000001,,,,0,The FL is out of range.
0.4,40000.0,0.72,,,,0,The FL is out of range.
0.4,40000.0,0.74,,,,0,The FL is out of range.
0.4,40000.0,0.76,,,,0,The FL is out of range.
0.4,40000.0,0.78,,,,0,The FL is out of range.
0.4,40000.0,0.8,,,,0,The FL is out of range.
0.4,40000.0,0.8200000000000001,,,,0,The FL is out of range.
0.4,40000.0,0.84,,,,0,The FL is out of range.
0.4,40000.0,0.86,,,,0,The FL is out of range.
0.4,40000.0,0.88,,,,0,The FL is out of range.
0.4,40000.0,0.9,,,,0,The FL is out of range.
0.4,40000.0,0.92,,,,0,The FL is out of range.
0.4,40000.0,0.9400000000000001,,,,0,The FL is out of range.
0.4,40000.0,0.96,,,,0,The mach number is out of range.
0.4,40000.0,0.98,,,,0,The mach number is out of range.
0.4,40000.0,1.0,,,,0,The mach number is out of range.
0.6000000000000001,0.0,0.0,88142.40000000004,7.18878088184574e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.02,85791.95200000003,7.3874873484636415e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.04,83441.50400000003,7.597388465097657e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.06,81222.00000000003,7.808666617418926e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.08,79133.44000000003,8.020388852045355e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.1,77044.88000000003,8.243589969898063e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.12,75186.73600000002,8.457295978375762e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.14,73328.59200000003,8.681832592667264e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.16,71570.44800000002,8.907773778361707e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.18,69912.30400000002,9.134255967304413e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.2,68254.16000000003,9.371742323105289e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.22,66758.08000000003,9.599766799764163e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.24,65262.00000000003,9.838245839845544e-06,kg/(N·s),1,
0.6000000000000001,0.0,0.26,63836.13600000003,1.0078048583642344e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.28,62480.48800000002,1.0318457179783873e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.3,61124.840000000026,1.0569529507152904e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.32,59874.63200000003,1.0812675391474641e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.34,58624.42400000002,1.1066191797466534e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.36,57414.88800000003,1.1321686458745684e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.38,56246.02400000002,1.1578732747402734e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.4,55077.160000000025,1.1846689262845068e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.42,54010.776000000034,1.2107810485818603e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.44,52944.39200000002,1.2379450499686539e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.46,51930.72000000003,1.265349681267658e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.48,50969.760000000024,1.2929242750995884e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.5,50008.800000000025,1.3215586056853993e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.52,49121.92000000002,1.3495044167654686e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.54,48235.04000000002,1.3784778866152074e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.56,48963.36000000003,1.4041307622679486e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.58,48134.08000000002,1.4330486840093336e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.6,47304.800000000025,1.4629805009216823e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.62,50554.80000000003,1.481671374429332e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.64,49825.60000000003,1.5106531582158569e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.66,49141.20000000003,1.539653081324835e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.68,48501.60000000003,1.5685915516189155e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.7000000000000001,47862.00000000003,1.5983034557686685e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.72,52018.24000000004,1.6096523065755395e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.74,51500.88000000005,1.6379324003784008e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.76,51048.96000000004,1.6657451983350883e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.78,50662.48000000005,1.6929704191346334e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.8,50276.00000000004,1.720614209563211e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.8200000000000001,54793.68000000005,1.7286285571620665e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.84,54513.36000000005,1.7550677485299014e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.86,54265.44000000005,1.7815125059337948e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.88,54049.92000000006,1.8079153493659193e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.9,53834.40000000005,1.834529594460048e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.92,53675.92000000005,1.8610594844019442e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.9400000000000001,53517.44000000005,1.887746499085158e-05,kg/(N·s),1,
0.6000000000000001,0.0,0.96,,,,0,The mach number is out of range.
0.6000000000000001,0.0,0.98,,,,0,The mach number is out of range.
0.6000000000000001,0.0,1.0,,,,0,The mach number is out of range.
0.6000000000000001,2000.0,0.0,73532.08000000003,7.04247180278322e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.02,71627.44000000003,7.23142415811594e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.04,69722.80000000002,7.4306998571485955e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.06,67921.79200000002,7.63131455660063e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.08,66224.41600000003,7.832435698640212e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.1,64527.04000000003,8.044137775419421e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.12,63013.50400000002,8.247127472866768e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.14,61499.96800000002,8.460108467048308e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.16,60066.95200000002,8.674355242796405e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.18,58714.45600000003,8.889079037026246e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.2,57361.96000000003,9.113928464090137e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.22,56141.43200000002,9.330261472489692e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.24,54920.904000000024,9.55620978125196e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.26,53758.39200000002,9.783197384326526e-06,kg/(N·s),1,
0.6000000000000001,2000.0,0.28,52653.896000000015,1.0010542809595704e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.3,51549.40000000002,1.0247630428288204e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.32,50537.512000000024,1.047734364129362e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.34,49525.624000000025,1.0716443673682939e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.36,48546.96000000003,1.0957303196739815e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.38,47601.52000000002,1.1199526401677931e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.4,46656.080000000016,1.1451566441072633e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.42,45789.04000000002,1.169752936510571e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.44,44922.00000000003,1.1952986955166729e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.46,44098.552000000025,1.2210706600978642e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.48,43318.696000000025,1.2470039264339809e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.5,42538.84000000002,1.2738880514842434e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.52,41823.96000000003,1.3001965380609579e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.54,41109.08000000002,1.3274200249677195e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.56,40424.54400000002,1.3548371009454054e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.58,39770.35200000002,1.3823950062096505e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.6,39116.160000000025,1.4108746870858487e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.62,43215.60000000002,1.424531882005572e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.64,42617.200000000026,1.4521836253906871e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.66,42065.800000000025,1.4798672555852972e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.68,41561.40000000002,1.5074901230468656e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.7000000000000001,41057.00000000002,1.5357917042160896e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.72,44801.80000000003,1.546969094991719e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.74,44428.20000000003,1.5734736046024818e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.76,44107.68000000003,1.5994729262568332e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.78,43840.24000000003,1.624861542728781e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.8,43572.80000000003,1.6505618183821097e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.8200000000000001,43364.48000000003,1.6756718862995708e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.84,43156.160000000025,1.70102437288211e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.86,47140.680000000044,1.7091845090058096e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.88,46978.04000000005,1.7343754656430957e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.9,46815.400000000045,1.759741452598931e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.92,46696.28000000004,1.78527540095271e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.9400000000000001,46577.16000000005,1.8109399542608436e-05,kg/(N·s),1,
0.6000000000000001,2000.0,0.96,,,,0,The mach number is out of range.
0.6000000000000001,2000.0,0.98,,,,0,The mach number is out of range.
0.6000000000000001,2000.0,1.0,,,,0,The mach number is out of range.
0.6000000000000001,4000.0,0.0,60869.60000000002,6.9236531864838935e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.02,59341.08800000002,7.1035650711358735e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.04,57812.57600000002,7.292990369431039e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.06,56365.40800000002,7.483577161368193e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.08,54999.584000000024,7.674571502213544e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.1,53633.760000000024,7.875293471872939e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.12,52411.95200000002,8.067955187015357e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.14,51190.14400000001,8.269813814159228e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.16,50031.768000000004,8.472917447170768e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.18,48936.824000000015,8.676564707182469e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.2,47841.88000000002,8.889533605284742e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.22,46854.648000000016,9.094675943355717e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.24,45867.41600000002,9.308649085442267e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.26,44927.464000000014,9.523578717908495e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.28,44034.792000000016,9.738833783977e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.3,43142.12000000002,9.962996718751884e-06,kg/(N·s),1,
0.6000000000000001,4000.0,0.32,42328.472000000016,1.0180434578408596e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.34,41514.824000000015,1.0406395556440274e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.36,40730.77600000002,1.0633838157171373e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.38,39976.328000000016,1.0862344335377677e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.4,39221.88000000001,1.1099641322649503e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.42,38525.48000000002,1.1331434676479048e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.44,37829.08000000001,1.1571762252743131e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.46,37168.22400000002,1.1814035558976401e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.48,36542.91200000002,1.2057653205086666e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.5,35917.60000000001,1.2309753435641581e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.52,35353.90400000002,1.2556780150786178e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.54,34790.20800000002,1.2811811875341474e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.56,34251.71200000002,1.3068202839028891e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.58,33738.41600000001,1.3325443613001868e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.6,33225.12000000002,1.3590632629769283e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.62,33921.68000000002,1.3800920237441067e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.64,33462.56000000002,1.4064817515456077e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.66,35904.00000000002,1.4208556149732619e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.68,35506.00000000002,1.4467188644172817e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.7000000000000001,35108.00000000002,1.4731685086020284e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.72,34809.20000000002,1.4982246072877286e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.74,34510.400000000016,1.5237145903843481e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.76,37802.68000000003,1.5348509682382304e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.78,37599.64000000002,1.5587287537859403e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.8,37396.60000000002,1.5828658220266013e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.8200000000000001,37243.40000000002,1.6068447026855764e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.84,37090.200000000026,1.631021671492739e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.86,36958.92000000003,1.6552713120405033e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.88,36849.56000000003,1.6795511262549675e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.9,36740.20000000003,1.703975481897213e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.92,40327.00000000004,1.713402931038758e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.9400000000000001,40266.60000000004,1.7378671156740327e-05,kg/(N·s),1,
0.6000000000000001,4000.0,0.96,,,,0,The mach number is out of range.
0.6000000000000001,4000.0,0.98,,,,0,The mach number is out of range.
0.6000000000000001,4000.0,1.0,,,,0,The mach number is out of range.
0.6000000000000001,6000.0,0.0,49893.52000000001,6.835516916826074e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.02,48681.32800000001,7.007158062738143e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.04,47469.13600000001,7.187565410923006e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.06,46319.76000000002,7.368934554065047e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.08,45233.20000000002,7.550583199950479e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.1,44146.64000000002,7.741173507202359e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.12,43172.01600000001,7.924249819605367e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.14,42197.392000000014,8.115783079674687e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.16,41272.60000000001,8.30820447463935e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.18,40397.640000000014,8.500862921695427e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.2,39522.680000000015,8.702051581522306e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.22,38734.74400000001,8.896126950006435e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.24,37946.80800000002,9.098261967119868e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.26,37197.088000000025,9.301001196652811e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.28,36485.58400000001,9.503744821516358e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.3,35774.08000000001,9.714553106606796e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.32,35130.06400000001,9.91910518580325e-06,kg/(N·s),1,
0.6000000000000001,6000.0,0.34,34486.04800000001,1.0131297155301765e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.36,33868.24000000001,1.0344863506341046e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.38,33276.640000000014,1.0559376187018883e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.4,32685.040000000015,1.078165423692307e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.42,32138.272000000015,1.0998846484341162e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.44,31591.504000000015,1.12235568145157e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.46,31071.224000000017,1.1450043937760547e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.48,30577.432000000008,1.1677809961281249e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.5,30083.64000000001,1.1913053074694419e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.52,29640.28000000001,1.2143809707600604e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.54,29196.920000000013,1.2381574494843975e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.56,28775.904000000013,1.2621170824033887e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.58,28377.232000000015,1.2862114247083717e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.6,27978.560000000016,1.31099241705077e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.62,27629.024000000016,1.3352955211157658e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.64,27279.488000000016,1.3602214235105878e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.66,30430.800000000014,1.368337342429381e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.68,30152.400000000016,1.3921545216964488e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.7000000000000001,29874.00000000001,1.4164156122380669e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.72,29667.200000000015,1.4394347966778124e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.74,29460.400000000016,1.4627771517019456e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.76,29273.20000000002,1.4860828334449257e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.78,29105.600000000017,1.5093040514540158e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.8,28938.00000000002,1.5327942497753817e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.8200000000000001,31739.04000000002,1.546184131593142e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.84,31639.680000000022,1.568663147035621e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.86,31553.560000000027,1.5912638700672757e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.88,31480.680000000026,1.6139587836095026e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.9,31407.80000000003,1.6367590216443046e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.92,31358.520000000026,1.6598780809808624e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.9400000000000001,31309.240000000027,1.683069918017812e-05,kg/(N·s),1,
0.6000000000000001,6000.0,0.96,,,,0,The mach number is out of range.
0.6000000000000001,6000.0,0.98,,,,0,The mach number is out of range.
0.6000000000000001,6000.0,1.0,,,,0,The mach number is out of range.
0.6000000000000001,8000.0,0.0,40414.24000000001,6.757598311882149e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.02,39464.928000000014,6.921390050426546e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.04,38515.61600000001,7.0932558887283556e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.06,37613.55200000001,7.265996043128285e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.08,36758.73600000001,7.439008784197586e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.1,35903.92000000001,7.620259849063835e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.12,35134.48000000001,7.794410505008187e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.14,34365.040000000015,7.976359695783854e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.16,33633.680000000015,8.159259409020958e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.18,32940.40000000001,8.342538645553788e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.2,32247.12000000001,8.53369851323157e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.22,31622.928000000007,8.718362828388314e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.24,30998.73600000001,8.910463962143487e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.26,30405.216000000015,9.10312230638322e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.28,29842.368000000006,9.295777064340205e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.3,29279.52000000001,9.49583872959666e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.32,28773.15200000001,9.689471629663654e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.34,28266.784000000007,9.890041965863539e-06,kg/(N·s),1,
0.6000000000000001,8000.0,0.36,27784.456000000013,1.0091671400728522e-05,kg/(N·s),1,
0.6000000000000001,8000.0,0.38,27326.16800000001,1.0293883869849589e-05,kg/(N·s),1,
